Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-07 17:30:22,2019-07-07 17:31:33,1m - 10.330s,INCOMPLETE
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-07 17:30:23,2019-07-07 17:31:33,1m - 10.016s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-07 17:30:23,2019-07-07 17:30:32,8.160s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-07 17:30:32,2019-07-07 17:30:33,1.308s,PASSED
delay(5),Firefox 67.0,,2019-07-07 17:30:33,2019-07-07 17:30:38,5.033s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-07 17:30:38,2019-07-07 17:30:38,0.100s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-07 17:30:38,2019-07-07 17:30:38,0.058s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-07 17:30:38,2019-07-07 17:30:40,2.245s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-07 17:30:40,2019-07-07 17:30:41,0.266s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-07 17:30:41,2019-07-07 17:30:41,0.266s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-07 17:30:41,2019-07-07 17:30:45,4.168s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-07 17:30:45,2019-07-07 17:30:47,2.326s,PASSED
delay(3),Firefox 67.0,,2019-07-07 17:30:47,2019-07-07 17:30:50,3.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-07 17:30:50,2019-07-07 17:30:53,2.724s,PASSED
delay(3),Firefox 67.0,,2019-07-07 17:30:53,2019-07-07 17:30:56,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-07 17:30:56,2019-07-07 17:30:56,0.311s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-07 17:30:56,2019-07-07 17:30:57,0.257s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-07 17:30:57,2019-07-07 17:30:57,0.306s,PASSED
