Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-22 17:54:44,2019-07-22 17:55:56,1m - 11.447s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-22 17:54:45,2019-07-22 17:55:54,1m - 9.297s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-22 17:54:45,2019-07-22 17:54:54,8.692s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-22 17:54:54,2019-07-22 17:54:54,0.734s,PASSED
delay(5),Firefox 67.0,,2019-07-22 17:54:54,2019-07-22 17:54:59,5.017s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-22 17:54:59,2019-07-22 17:54:59,0.091s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-22 17:54:59,2019-07-22 17:55:00,0.058s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-22 17:55:00,2019-07-22 17:55:01,1.454s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-22 17:55:01,2019-07-22 17:55:01,0.266s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-22 17:55:01,2019-07-22 17:55:02,0.266s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-22 17:55:02,2019-07-22 17:55:03,1.249s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-22 17:55:03,2019-07-22 17:55:04,1.548s,PASSED
delay(3),Firefox 67.0,,2019-07-22 17:55:04,2019-07-22 17:55:07,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-22 17:55:07,2019-07-22 17:55:09,1.275s,PASSED
delay(3),Firefox 67.0,,2019-07-22 17:55:09,2019-07-22 17:55:12,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-22 17:55:12,2019-07-22 17:55:12,0.275s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-22 17:55:12,2019-07-22 17:55:12,0.263s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-22 17:55:12,2019-07-22 17:55:12,0.278s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-22 17:55:12,2019-07-22 17:55:13,0.274s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-22 17:55:13,2019-07-22 17:55:13,0.286s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-22 17:55:13,2019-07-22 17:55:13,0.086s,PASSED
delay(2),Firefox 67.0,,2019-07-22 17:55:13,2019-07-22 17:55:15,2.005s,PASSED
