Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-23 12:24:07,2019-07-23 12:25:13,1m - 6.216s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-23 12:24:07,2019-07-23 12:25:11,1m - 4.106s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-23 12:24:08,2019-07-23 12:24:15,7.251s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-23 12:24:15,2019-07-23 12:24:15,0.201s,PASSED
delay(5),Firefox 67.0,,2019-07-23 12:24:15,2019-07-23 12:24:20,5.036s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-23 12:24:20,2019-07-23 12:24:20,0.117s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-23 12:24:20,2019-07-23 12:24:20,0.058s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-23 12:24:20,2019-07-23 12:24:21,0.614s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-23 12:24:21,2019-07-23 12:24:21,0.273s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-23 12:24:21,2019-07-23 12:24:22,0.259s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-23 12:24:22,2019-07-23 12:24:23,0.956s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-23 12:24:23,2019-07-23 12:24:24,1.243s,PASSED
delay(3),Firefox 67.0,,2019-07-23 12:24:24,2019-07-23 12:24:27,3.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-23 12:24:27,2019-07-23 12:24:28,0.965s,PASSED
delay(3),Firefox 67.0,,2019-07-23 12:24:28,2019-07-23 12:24:31,3.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-23 12:24:31,2019-07-23 12:24:31,0.271s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-23 12:24:31,2019-07-23 12:24:31,0.258s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-23 12:24:31,2019-07-23 12:24:32,0.265s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-23 12:24:32,2019-07-23 12:24:32,0.256s,PASSED
