Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 64.0,,2019-06-10 12:39:06,2019-06-10 12:40:20,1m - 13.365s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 64.0,,2019-06-10 12:39:06,2019-06-10 12:40:17,1m - 10.297s,FAILED
"openBrowser("""")",Firefox 64.0,,2019-06-10 12:39:07,2019-06-10 12:39:15,8.134s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 64.0,,2019-06-10 12:39:15,2019-06-10 12:39:16,0.554s,PASSED
delay(5),Firefox 64.0,,2019-06-10 12:39:16,2019-06-10 12:39:21,5.054s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 64.0,,2019-06-10 12:39:21,2019-06-10 12:39:21,0.215s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 64.0,,2019-06-10 12:39:21,2019-06-10 12:39:21,0.156s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 64.0,,2019-06-10 12:39:21,2019-06-10 12:39:22,0.964s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 64.0,,2019-06-10 12:39:22,2019-06-10 12:39:22,0.313s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 64.0,,2019-06-10 12:39:22,2019-06-10 12:39:23,0.337s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 64.0,,2019-06-10 12:39:23,2019-06-10 12:39:24,1.232s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 64.0,,2019-06-10 12:39:24,2019-06-10 12:39:26,1.936s,PASSED
delay(3),Firefox 64.0,,2019-06-10 12:39:26,2019-06-10 12:39:29,3.008s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 64.0,,2019-06-10 12:39:29,2019-06-10 12:39:31,1.698s,PASSED
delay(3),Firefox 64.0,,2019-06-10 12:39:31,2019-06-10 12:39:34,3.006s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 64.0,,2019-06-10 12:39:34,2019-06-10 12:39:34,0.335s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 64.0,,2019-06-10 12:39:34,2019-06-10 12:39:34,0.364s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 64.0,,2019-06-10 12:39:34,2019-06-10 12:39:35,0.347s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 64.0,,2019-06-10 12:39:35,2019-06-10 12:39:35,0.279s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 64.0,,2019-06-10 12:39:35,2019-06-10 12:39:35,0.334s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 64.0,,2019-06-10 12:39:35,2019-06-10 12:39:35,0.126s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 64.0,,2019-06-10 12:39:35,2019-06-10 12:39:35,0.075s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 64.0,,2019-06-10 12:39:35,2019-06-10 12:39:36,0.267s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 64.0,,2019-06-10 12:39:36,2019-06-10 12:39:36,0.474s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 64.0,,2019-06-10 12:39:36,2019-06-10 12:39:37,0.563s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 64.0,,2019-06-10 12:39:37,2019-06-10 12:39:38,0.966s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 64.0,,2019-06-10 12:39:38,2019-06-10 12:39:38,0.151s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 64.0,,2019-06-10 12:39:38,2019-06-10 12:39:38,0.314s,PASSED
