Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 64.0,,2019-03-20 12:26:43,2019-03-20 12:27:34,50.725s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 64.0,,2019-03-20 12:26:44,2019-03-20 12:27:30,46.151s,FAILED
"openBrowser("""")",Firefox 64.0,,2019-03-20 12:26:45,2019-03-20 12:27:00,15.381s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 64.0,,2019-03-20 12:27:00,2019-03-20 12:27:01,1.122s,PASSED
delay(5),Firefox 64.0,,2019-03-20 12:27:01,2019-03-20 12:27:06,5.071s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 64.0,,2019-03-20 12:27:06,2019-03-20 12:27:07,0.352s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 64.0,,2019-03-20 12:27:07,2019-03-20 12:27:07,0.187s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 64.0,,2019-03-20 12:27:07,2019-03-20 12:27:08,1.329s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 64.0,,2019-03-20 12:27:08,2019-03-20 12:27:09,0.360s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 64.0,,2019-03-20 12:27:09,2019-03-20 12:27:09,0.348s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 64.0,,2019-03-20 12:27:09,2019-03-20 12:27:12,2.749s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 64.0,,2019-03-20 12:27:12,2019-03-20 12:27:14,2.459s,PASSED
delay(3),Firefox 64.0,,2019-03-20 12:27:14,2019-03-20 12:27:17,3.013s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 64.0,,2019-03-20 12:27:17,2019-03-20 12:27:20,3.016s,PASSED
delay(3),Firefox 64.0,,2019-03-20 12:27:20,2019-03-20 12:27:23,3.008s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 64.0,,2019-03-20 12:27:23,2019-03-20 12:27:24,0.437s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 64.0,,2019-03-20 12:27:24,2019-03-20 12:27:24,0.415s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 64.0,,2019-03-20 12:27:24,2019-03-20 12:27:24,0.380s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 64.0,,2019-03-20 12:27:24,2019-03-20 12:27:25,0.354s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 64.0,,2019-03-20 12:27:25,2019-03-20 12:27:25,0.328s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 64.0,,2019-03-20 12:27:25,2019-03-20 12:27:25,0.193s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 64.0,,2019-03-20 12:27:25,2019-03-20 12:27:25,0.122s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 64.0,,2019-03-20 12:27:25,2019-03-20 12:27:26,0.295s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 64.0,,2019-03-20 12:27:26,2019-03-20 12:27:26,0.580s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 64.0,,2019-03-20 12:27:26,2019-03-20 12:27:27,0.695s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 64.0,,2019-03-20 12:27:27,2019-03-20 12:27:29,1.593s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 64.0,,2019-03-20 12:27:29,2019-03-20 12:27:29,0.221s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 64.0,,2019-03-20 12:27:29,2019-03-20 12:27:29,0.298s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 64.0,,2019-03-20 12:27:29,2019-03-20 12:27:29,0.296s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 64.0,,2019-03-20 12:27:29,2019-03-20 12:27:29,0.115s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 64.0,,2019-03-20 12:27:29,2019-03-20 12:27:30,0.480s,FAILED
