Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-06 17:14:44,2019-07-06 17:15:36,52.669s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-06 17:14:44,2019-07-06 17:15:33,49.528s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-06 17:14:44,2019-07-06 17:14:52,7.778s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-06 17:14:52,2019-07-06 17:14:54,1.522s,PASSED
delay(5),Firefox 67.0,,2019-07-06 17:14:54,2019-07-06 17:14:59,5.049s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-06 17:14:59,2019-07-06 17:14:59,0.108s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-06 17:14:59,2019-07-06 17:14:59,0.047s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-06 17:14:59,2019-07-06 17:15:01,2.320s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-06 17:15:01,2019-07-06 17:15:01,0.294s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-06 17:15:01,2019-07-06 17:15:02,0.284s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-06 17:15:02,2019-07-06 17:15:06,4.557s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-06 17:15:06,2019-07-06 17:15:08,2.320s,PASSED
delay(3),Firefox 67.0,,2019-07-06 17:15:08,2019-07-06 17:15:12,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-06 17:15:12,2019-07-06 17:15:16,4.381s,PASSED
delay(3),Firefox 67.0,,2019-07-06 17:15:16,2019-07-06 17:15:19,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-06 17:15:19,2019-07-06 17:15:19,0.285s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-06 17:15:19,2019-07-06 17:15:19,0.259s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-06 17:15:19,2019-07-06 17:15:20,0.315s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-06 17:15:20,2019-07-06 17:15:20,0.306s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-06 17:15:20,2019-07-06 17:15:20,0.280s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-06 17:15:20,2019-07-06 17:15:20,0.085s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-06 17:15:20,2019-07-06 17:15:20,0.062s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-06 17:15:20,2019-07-06 17:15:21,0.254s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-06 17:15:21,2019-07-06 17:15:21,0.404s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-06 17:15:21,2019-07-06 17:15:22,0.408s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-06 17:15:22,2019-07-06 17:15:22,0.632s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-06 17:15:22,2019-07-06 17:15:22,0.095s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-06 17:15:22,2019-07-06 17:15:23,0.266s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-06 17:15:23,2019-07-06 17:15:23,0.274s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-06 17:15:23,2019-07-06 17:15:23,0.095s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-06 17:15:23,2019-07-06 17:15:23,0.277s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CitySelected""))",Firefox 67.0,,2019-07-06 17:15:23,2019-07-06 17:15:23,0.277s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmailInserted""), ""we@qq.com"")",Firefox 67.0,,2019-07-06 17:15:23,2019-07-06 17:15:24,0.094s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/FathernameInserted""), ""dad"")",Firefox 67.0,,2019-07-06 17:15:24,2019-07-06 17:15:24,0.053s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DesignationInserted""), ""qa"")",Firefox 67.0,,2019-07-06 17:15:24,2019-07-06 17:15:24,0.068s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceClick""))",Firefox 67.0,,2019-07-06 17:15:24,2019-07-06 17:15:24,0.260s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceSelected""))",Firefox 67.0,,2019-07-06 17:15:24,2019-07-06 17:15:24,0.279s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceInserted""), ""source tested"")",Firefox 67.0,,2019-07-06 17:15:24,2019-07-06 17:15:25,0.568s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmergencyNameInserted""), ""4578124512"")",Firefox 67.0,,2019-07-06 17:15:25,2019-07-06 17:15:25,0.099s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/RelationInserted""), ""fath"")",Firefox 67.0,,2019-07-06 17:15:25,2019-07-06 17:15:25,0.058s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DepartmentSelected""), ""6"", false)",Firefox 67.0,,2019-07-06 17:15:25,2019-07-06 17:15:25,0.332s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DoctorSelected""), ""3"", false)",Firefox 67.0,,2019-07-06 17:15:25,2019-07-06 17:15:26,0.313s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/NationalitySelected""), ""2"", false)",Firefox 67.0,,2019-07-06 17:15:26,2019-07-06 17:15:26,0.312s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmiratesIDInserted""), residenceid, CONTINUE_ON_FAILURE)",Firefox 67.0,,2019-07-06 17:15:26,2019-07-06 17:15:26,0.086s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/OtherIDClick""), ""3"", false)",Firefox 67.0,,2019-07-06 17:15:26,2019-07-06 17:15:26,0.307s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/OtherIDInserted""), ""230232421"")",Firefox 67.0,,2019-07-06 17:15:26,2019-07-06 17:15:26,0.077s,PASSED
