Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-23 17:08:03,2019-07-23 17:09:28,1m - 25.197s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-23 17:08:03,2019-07-23 17:09:22,1m - 19.526s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-23 17:08:03,2019-07-23 17:08:21,17.555s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-23 17:08:21,2019-07-23 17:08:23,2.141s,PASSED
delay(5),Firefox 67.0,,2019-07-23 17:08:23,2019-07-23 17:08:28,5.012s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-23 17:08:28,2019-07-23 17:08:28,0.094s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-23 17:08:28,2019-07-23 17:08:28,0.060s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-23 17:08:28,2019-07-23 17:08:30,1.791s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-23 17:08:30,2019-07-23 17:08:30,0.272s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-23 17:08:30,2019-07-23 17:08:31,0.244s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-23 17:08:31,2019-07-23 17:08:33,1.960s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-23 17:08:33,2019-07-23 17:08:34,1.025s,PASSED
delay(3),Firefox 67.0,,2019-07-23 17:08:34,2019-07-23 17:08:37,3.004s,PASSED
