Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-23 12:16:33,2019-07-23 12:17:41,1m - 7.705s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-23 12:16:33,2019-07-23 12:17:39,1m - 5.274s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-23 12:16:34,2019-07-23 12:16:40,6.585s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-23 12:16:40,2019-07-23 12:16:41,0.511s,PASSED
delay(5),Firefox 67.0,,2019-07-23 12:16:41,2019-07-23 12:16:46,5.040s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-23 12:16:46,2019-07-23 12:16:46,0.098s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-23 12:16:46,2019-07-23 12:16:46,0.054s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-23 12:16:46,2019-07-23 12:16:47,0.619s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-23 12:16:47,2019-07-23 12:16:47,0.327s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-23 12:16:47,2019-07-23 12:16:47,0.270s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-23 12:16:47,2019-07-23 12:16:48,0.935s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-23 12:16:48,2019-07-23 12:16:49,1.142s,PASSED
delay(3),Firefox 67.0,,2019-07-23 12:16:49,2019-07-23 12:16:52,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-23 12:16:52,2019-07-23 12:16:53,1.097s,PASSED
delay(3),Firefox 67.0,,2019-07-23 12:16:53,2019-07-23 12:16:56,3.005s,PASSED
