Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-23 12:44:14,2019-07-23 12:45:27,1m - 13.158s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-23 12:44:14,2019-07-23 12:45:25,1m - 10.834s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-23 12:44:15,2019-07-23 12:44:23,8.534s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-23 12:44:23,2019-07-23 12:44:26,3.189s,PASSED
delay(5),Firefox 67.0,,2019-07-23 12:44:26,2019-07-23 12:44:32,5.047s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-23 12:44:32,2019-07-23 12:44:32,0.093s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-23 12:44:32,2019-07-23 12:44:32,0.045s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-23 12:44:32,2019-07-23 12:44:33,0.911s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-23 12:44:33,2019-07-23 12:44:33,0.469s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-23 12:44:33,2019-07-23 12:44:33,0.275s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-23 12:44:33,2019-07-23 12:44:35,1.248s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-23 12:44:35,2019-07-23 12:44:36,1.419s,PASSED
delay(3),Firefox 67.0,,2019-07-23 12:44:36,2019-07-23 12:44:39,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-23 12:44:39,2019-07-23 12:44:40,1.082s,PASSED
delay(3),Firefox 67.0,,2019-07-23 12:44:40,2019-07-23 12:44:43,3.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-23 12:44:43,2019-07-23 12:44:43,0.278s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-23 12:44:43,2019-07-23 12:44:44,0.258s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-23 12:44:44,2019-07-23 12:44:44,0.277s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-23 12:44:44,2019-07-23 12:44:44,0.278s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-23 12:44:44,2019-07-23 12:44:44,0.256s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-23 12:44:44,2019-07-23 12:44:45,0.095s,PASSED
delay(2),Firefox 67.0,,2019-07-23 12:44:45,2019-07-23 12:44:47,2.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-23 12:44:47,2019-07-23 12:44:47,0.072s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:47,2019-07-23 12:44:48,1.006s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-23 12:44:48,2019-07-23 12:44:48,0.263s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:48,2019-07-23 12:44:49,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-23 12:44:49,2019-07-23 12:44:49,0.388s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:49,2019-07-23 12:44:50,1.006s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-23 12:44:50,2019-07-23 12:44:51,0.412s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:51,2019-07-23 12:44:52,1.004s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-23 12:44:52,2019-07-23 12:44:52,0.604s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:52,2019-07-23 12:44:53,1.001s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-23 12:44:53,2019-07-23 12:44:53,0.050s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:53,2019-07-23 12:44:54,1.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-23 12:44:54,2019-07-23 12:44:55,0.258s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:55,2019-07-23 12:44:56,1.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-23 12:44:56,2019-07-23 12:44:56,0.248s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:56,2019-07-23 12:44:57,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-23 12:44:57,2019-07-23 12:44:57,0.057s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:57,2019-07-23 12:44:58,1.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-23 12:44:58,2019-07-23 12:44:58,0.267s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:58,2019-07-23 12:44:59,1.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CitySelected""))",Firefox 67.0,,2019-07-23 12:44:59,2019-07-23 12:44:59,0.262s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:44:59,2019-07-23 12:45:00,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmailInserted""), ""we@qq.com"")",Firefox 67.0,,2019-07-23 12:45:00,2019-07-23 12:45:01,0.067s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:01,2019-07-23 12:45:02,1.005s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/FathernameInserted""), ""dad"")",Firefox 67.0,,2019-07-23 12:45:02,2019-07-23 12:45:02,0.048s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:02,2019-07-23 12:45:03,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DesignationInserted""), ""qa"")",Firefox 67.0,,2019-07-23 12:45:03,2019-07-23 12:45:03,0.043s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:03,2019-07-23 12:45:04,1.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceClick""))",Firefox 67.0,,2019-07-23 12:45:04,2019-07-23 12:45:04,0.259s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:04,2019-07-23 12:45:05,1.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceSelected""))",Firefox 67.0,,2019-07-23 12:45:05,2019-07-23 12:45:05,0.256s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:05,2019-07-23 12:45:06,1.001s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceInserted""), ""source tested"")",Firefox 67.0,,2019-07-23 12:45:06,2019-07-23 12:45:06,0.058s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:06,2019-07-23 12:45:07,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmergencyNameInserted""), ""4578124512"")",Firefox 67.0,,2019-07-23 12:45:07,2019-07-23 12:45:07,0.055s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:07,2019-07-23 12:45:08,1.006s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/RelationInserted""), ""fath"")",Firefox 67.0,,2019-07-23 12:45:08,2019-07-23 12:45:08,0.050s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:08,2019-07-23 12:45:09,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DepartmentSelected""), ""6"", false)",Firefox 67.0,,2019-07-23 12:45:09,2019-07-23 12:45:10,0.297s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:10,2019-07-23 12:45:11,1.001s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DoctorSelected""), ""3"", false)",Firefox 67.0,,2019-07-23 12:45:11,2019-07-23 12:45:11,0.275s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:11,2019-07-23 12:45:12,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/NationalitySelected""), ""2"", false)",Firefox 67.0,,2019-07-23 12:45:12,2019-07-23 12:45:12,0.272s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:12,2019-07-23 12:45:13,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmiratesIDInserted""), residenceid, CONTINUE_ON_FAILURE)",Firefox 67.0,,2019-07-23 12:45:13,2019-07-23 12:45:13,0.058s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:13,2019-07-23 12:45:14,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/OtherIDClick""), ""3"", false)",Firefox 67.0,,2019-07-23 12:45:14,2019-07-23 12:45:14,0.272s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:14,2019-07-23 12:45:15,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/OtherIDInserted""), ""230232421"")",Firefox 67.0,,2019-07-23 12:45:15,2019-07-23 12:45:16,0.052s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:16,2019-07-23 12:45:17,1.001s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneClick""))",Firefox 67.0,,2019-07-23 12:45:17,2019-07-23 12:45:17,0.242s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:17,2019-07-23 12:45:18,1.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneSelected""))",Firefox 67.0,,2019-07-23 12:45:18,2019-07-23 12:45:18,0.244s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:18,2019-07-23 12:45:19,1.004s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneInserted""), ""231789512"")",Firefox 67.0,,2019-07-23 12:45:19,2019-07-23 12:45:19,0.051s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:19,2019-07-23 12:45:20,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PostalCodeInserted""), ""235687451"")",Firefox 67.0,,2019-07-23 12:45:20,2019-07-23 12:45:20,0.052s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:20,2019-07-23 12:45:21,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MothernameInserted""), ""mom"")",Firefox 67.0,,2019-07-23 12:45:21,2019-07-23 12:45:21,0.049s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmergencyNumInserted""), ""125658748"")",Firefox 67.0,,2019-07-23 12:45:21,2019-07-23 12:45:21,0.055s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:21,2019-07-23 12:45:22,1.001s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/RegistrationtypeSelected""), ""Normal"", false)",Firefox 67.0,,2019-07-23 12:45:22,2019-07-23 12:45:23,0.272s,PASSED
delay(1),Firefox 67.0,,2019-07-23 12:45:23,2019-07-23 12:45:24,1.001s,PASSED
