Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-07 17:16:06,2019-07-07 17:17:25,1m - 18.553s,INCOMPLETE
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-07 17:16:07,2019-07-07 17:17:25,1m - 18.343s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-07 17:16:07,2019-07-07 17:16:21,14.429s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-07 17:16:21,2019-07-07 17:16:21,0.152s,PASSED
delay(5),Firefox 67.0,,2019-07-07 17:16:21,2019-07-07 17:16:27,5.014s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-07 17:16:27,2019-07-07 17:16:27,0.072s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-07 17:16:27,2019-07-07 17:16:27,0.060s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-07 17:16:27,2019-07-07 17:16:30,2.885s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-07 17:16:30,2019-07-07 17:16:30,0.276s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-07 17:16:30,2019-07-07 17:16:30,0.274s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-07 17:16:30,2019-07-07 17:16:35,5.237s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-07 17:16:35,2019-07-07 17:16:42,6.459s,PASSED
delay(3),Firefox 67.0,,2019-07-07 17:16:42,2019-07-07 17:16:45,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-07 17:16:45,2019-07-07 17:16:48,2.747s,PASSED
delay(3),Firefox 67.0,,2019-07-07 17:16:48,2019-07-07 17:16:51,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-07 17:16:51,2019-07-07 17:16:51,0.256s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-07 17:16:51,2019-07-07 17:16:51,0.245s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-07 17:16:51,2019-07-07 17:16:51,0.244s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-07 17:16:51,2019-07-07 17:16:52,0.269s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-07 17:16:52,2019-07-07 17:16:52,0.261s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-07 17:16:52,2019-07-07 17:16:52,0.067s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-07 17:16:52,2019-07-07 17:16:52,0.067s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-07 17:16:52,2019-07-07 17:16:52,0.271s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-07 17:16:52,2019-07-07 17:16:53,0.376s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-07 17:16:53,2019-07-07 17:16:53,0.355s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-07 17:16:53,2019-07-07 17:16:53,0.529s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-07 17:16:53,2019-07-07 17:16:54,0.041s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-07 17:16:54,2019-07-07 17:16:54,0.246s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-07 17:16:54,2019-07-07 17:16:54,0.246s,PASSED
