Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-06 17:16:52,2019-07-06 17:18:46,1m - 54.791s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-06 17:16:52,2019-07-06 17:18:45,1m - 52.797s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-06 17:16:52,2019-07-06 17:17:01,8.197s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-06 17:17:01,2019-07-06 17:17:02,1.019s,PASSED
delay(5),Firefox 67.0,,2019-07-06 17:17:02,2019-07-06 17:17:07,5.038s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-06 17:17:07,2019-07-06 17:17:07,0.103s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-06 17:17:07,2019-07-06 17:17:07,0.054s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-06 17:17:07,2019-07-06 17:17:10,3.143s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-06 17:17:10,2019-07-06 17:17:10,0.283s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-06 17:17:10,2019-07-06 17:17:10,0.256s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-06 17:17:10,2019-07-06 17:17:16,5.263s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-06 17:17:16,2019-07-06 17:17:42,26.153s,PASSED
delay(3),Firefox 67.0,,2019-07-06 17:17:42,2019-07-06 17:17:45,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-06 17:17:45,2019-07-06 17:17:49,3.631s,PASSED
delay(3),Firefox 67.0,,2019-07-06 17:17:49,2019-07-06 17:17:52,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-06 17:17:52,2019-07-06 17:17:52,0.269s,PASSED
