Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-23 12:12:36,2019-07-23 12:13:46,1m - 10.286s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-23 12:12:36,2019-07-23 12:13:44,1m - 7.950s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-23 12:12:36,2019-07-23 12:12:44,7.158s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-23 12:12:44,2019-07-23 12:12:45,1.141s,PASSED
delay(5),Firefox 67.0,,2019-07-23 12:12:45,2019-07-23 12:12:50,5.051s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-23 12:12:50,2019-07-23 12:12:50,0.115s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-23 12:12:50,2019-07-23 12:12:50,0.054s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-23 12:12:50,2019-07-23 12:12:51,1.009s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-23 12:12:51,2019-07-23 12:12:51,0.265s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-23 12:12:51,2019-07-23 12:12:51,0.292s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-23 12:12:51,2019-07-23 12:12:53,1.373s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-23 12:12:53,2019-07-23 12:12:54,1.666s,PASSED
delay(3),Firefox 67.0,,2019-07-23 12:12:54,2019-07-23 12:12:57,3.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-23 12:12:57,2019-07-23 12:12:59,1.199s,PASSED
delay(3),Firefox 67.0,,2019-07-23 12:12:59,2019-07-23 12:13:02,3.010s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-23 12:13:02,2019-07-23 12:13:02,0.277s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-23 12:13:02,2019-07-23 12:13:02,0.259s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-23 12:13:02,2019-07-23 12:13:03,0.274s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-23 12:13:03,2019-07-23 12:13:03,0.255s,PASSED
