Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-04 13:21:28,2019-07-04 13:22:15,46.323s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-04 13:21:28,2019-07-04 13:22:11,42.815s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-04 13:21:29,2019-07-04 13:21:43,14.275s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-04 13:21:43,2019-07-04 13:21:44,0.245s,PASSED
delay(5),Firefox 67.0,,2019-07-04 13:21:44,2019-07-04 13:21:49,5.039s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-04 13:21:49,2019-07-04 13:21:49,0.241s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-04 13:21:49,2019-07-04 13:21:49,0.089s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-04 13:21:49,2019-07-04 13:21:51,2.249s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-04 13:21:51,2019-07-04 13:21:51,0.325s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-04 13:21:51,2019-07-04 13:21:52,0.291s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-04 13:21:52,2019-07-04 13:21:53,1.109s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-04 13:21:53,2019-07-04 13:21:54,1.439s,PASSED
delay(3),Firefox 67.0,,2019-07-04 13:21:54,2019-07-04 13:21:57,3.006s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-04 13:21:57,2019-07-04 13:21:59,1.229s,PASSED
delay(3),Firefox 67.0,,2019-07-04 13:21:59,2019-07-04 13:22:02,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-04 13:22:02,2019-07-04 13:22:02,0.304s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-04 13:22:02,2019-07-04 13:22:02,0.261s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-04 13:22:02,2019-07-04 13:22:02,0.272s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-04 13:22:02,2019-07-04 13:22:03,0.275s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-04 13:22:03,2019-07-04 13:22:03,0.273s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-04 13:22:03,2019-07-04 13:22:03,0.060s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-04 13:22:03,2019-07-04 13:22:03,0.065s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-04 13:22:03,2019-07-04 13:22:03,0.269s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-04 13:22:03,2019-07-04 13:22:04,0.466s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-04 13:22:04,2019-07-04 13:22:04,0.423s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-04 13:22:04,2019-07-04 13:22:05,0.599s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-04 13:22:05,2019-07-04 13:22:05,0.061s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-04 13:22:05,2019-07-04 13:22:05,0.263s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-04 13:22:05,2019-07-04 13:22:05,0.283s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-04 13:22:05,2019-07-04 13:22:06,0.097s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-04 13:22:06,2019-07-04 13:22:06,0.327s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CitySelected""))",Firefox 67.0,,2019-07-04 13:22:06,2019-07-04 13:22:06,0.287s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmailInserted""), ""we@qq.com"")",Firefox 67.0,,2019-07-04 13:22:06,2019-07-04 13:22:06,0.093s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/FathernameInserted""), ""dad"")",Firefox 67.0,,2019-07-04 13:22:06,2019-07-04 13:22:06,0.053s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DesignationInserted""), ""qa"")",Firefox 67.0,,2019-07-04 13:22:06,2019-07-04 13:22:06,0.049s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceClick""))",Firefox 67.0,,2019-07-04 13:22:06,2019-07-04 13:22:07,0.277s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceSelected""))",Firefox 67.0,,2019-07-04 13:22:07,2019-07-04 13:22:07,0.273s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceInserted""), ""source tested"")",Firefox 67.0,,2019-07-04 13:22:07,2019-07-04 13:22:07,0.098s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmergencyNameInserted""), ""4578124512"")",Firefox 67.0,,2019-07-04 13:22:07,2019-07-04 13:22:07,0.075s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/RelationInserted""), ""fath"")",Firefox 67.0,,2019-07-04 13:22:07,2019-07-04 13:22:07,0.052s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DepartmentSelected""), ""7"", false)",Firefox 67.0,,2019-07-04 13:22:07,2019-07-04 13:22:07,0.288s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DoctorSelected""), ""8"", false)",Firefox 67.0,,2019-07-04 13:22:07,2019-07-04 13:22:08,0.348s,PASSED
