Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-25 12:28:47,2019-07-25 12:30:34,1m - 47.298s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-25 12:28:47,2019-07-25 12:30:32,1m - 44.871s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-25 12:28:48,2019-07-25 12:29:02,14.637s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-25 12:29:02,2019-07-25 12:29:06,3.614s,PASSED
delay(5),Firefox 67.0,,2019-07-25 12:29:06,2019-07-25 12:29:11,5.175s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-25 12:29:11,2019-07-25 12:29:11,0.178s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-25 12:29:11,2019-07-25 12:29:11,0.050s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-25 12:29:11,2019-07-25 12:29:19,7.414s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-25 12:29:19,2019-07-25 12:29:19,0.268s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-25 12:29:19,2019-07-25 12:29:19,0.270s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-25 12:29:19,2019-07-25 12:29:22,3.084s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-25 12:29:22,2019-07-25 12:29:40,17.130s,PASSED
delay(3),Firefox 67.0,,2019-07-25 12:29:40,2019-07-25 12:29:43,3.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-25 12:29:43,2019-07-25 12:29:47,3.909s,PASSED
delay(3),Firefox 67.0,,2019-07-25 12:29:47,2019-07-25 12:29:50,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-25 12:29:50,2019-07-25 12:29:50,0.272s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-25 12:29:50,2019-07-25 12:29:50,0.271s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-25 12:29:50,2019-07-25 12:29:50,0.276s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-25 12:29:50,2019-07-25 12:29:51,0.251s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-25 12:29:51,2019-07-25 12:29:51,0.274s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-25 12:29:51,2019-07-25 12:29:51,0.055s,PASSED
delay(2),Firefox 67.0,,2019-07-25 12:29:51,2019-07-25 12:29:53,2.006s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-25 12:29:53,2019-07-25 12:29:53,0.086s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:29:53,2019-07-25 12:29:54,1.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-25 12:29:54,2019-07-25 12:29:54,0.279s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:29:54,2019-07-25 12:29:55,1.003s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-25 12:29:55,2019-07-25 12:29:56,0.407s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:29:56,2019-07-25 12:29:57,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-25 12:29:57,2019-07-25 12:29:57,0.381s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:29:57,2019-07-25 12:29:58,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-25 12:29:58,2019-07-25 12:29:59,0.574s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:29:59,2019-07-25 12:30:00,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-25 12:30:00,2019-07-25 12:30:00,0.069s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:30:00,2019-07-25 12:30:01,1.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-25 12:30:01,2019-07-25 12:30:01,0.271s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:30:01,2019-07-25 12:30:02,1.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-25 12:30:02,2019-07-25 12:30:02,0.259s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:30:02,2019-07-25 12:30:03,1.001s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-25 12:30:03,2019-07-25 12:30:03,0.083s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:30:03,2019-07-25 12:30:04,1.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-25 12:30:04,2019-07-25 12:30:05,0.276s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:30:05,2019-07-25 12:30:06,1.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CitySelected""))",Firefox 67.0,,2019-07-25 12:30:06,2019-07-25 12:30:06,0.259s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:30:06,2019-07-25 12:30:07,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmailInserted""), ""we@qq.com"")",Firefox 67.0,,2019-07-25 12:30:07,2019-07-25 12:30:07,0.081s,PASSED
delay(1),Firefox 67.0,,2019-07-25 12:30:07,2019-07-25 12:30:08,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/FathernameInserted""), ""dad"")",Firefox 67.0,,2019-07-25 12:30:08,2019-07-25 12:30:08,0.058s,PASSED
