Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-07 17:39:20,2019-07-07 17:40:41,1m - 21.649s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-07 17:39:20,2019-07-07 17:40:39,1m - 19.289s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-07 17:39:21,2019-07-07 17:39:27,6.286s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-07 17:39:27,2019-07-07 17:39:27,0.348s,PASSED
delay(5),Firefox 67.0,,2019-07-07 17:39:27,2019-07-07 17:39:32,5.030s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-07 17:39:32,2019-07-07 17:39:32,0.080s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-07 17:39:32,2019-07-07 17:39:33,0.053s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-07 17:39:33,2019-07-07 17:39:35,2.120s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-07 17:39:35,2019-07-07 17:39:35,0.266s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-07 17:39:35,2019-07-07 17:39:35,0.249s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-07 17:39:35,2019-07-07 17:39:39,3.687s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-07 17:39:39,2019-07-07 17:39:41,2.072s,PASSED
delay(3),Firefox 67.0,,2019-07-07 17:39:41,2019-07-07 17:39:44,3.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-07 17:39:44,2019-07-07 17:39:46,2.389s,PASSED
