Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-22 18:15:15,2019-07-22 18:16:23,1m - 8.101s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-22 18:15:15,2019-07-22 18:16:21,1m - 5.980s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-22 18:15:16,2019-07-22 18:15:23,7.345s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-22 18:15:23,2019-07-22 18:15:24,0.183s,PASSED
delay(5),Firefox 67.0,,2019-07-22 18:15:24,2019-07-22 18:15:29,5.032s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-22 18:15:29,2019-07-22 18:15:29,0.109s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-22 18:15:29,2019-07-22 18:15:29,0.067s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-22 18:15:29,2019-07-22 18:15:29,0.594s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-22 18:15:29,2019-07-22 18:15:30,0.287s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-22 18:15:30,2019-07-22 18:15:30,0.249s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-22 18:15:30,2019-07-22 18:15:31,0.957s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-22 18:15:31,2019-07-22 18:15:32,1.142s,PASSED
delay(3),Firefox 67.0,,2019-07-22 18:15:32,2019-07-22 18:15:35,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-22 18:15:35,2019-07-22 18:15:36,0.979s,PASSED
delay(3),Firefox 67.0,,2019-07-22 18:15:36,2019-07-22 18:15:39,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-22 18:15:39,2019-07-22 18:15:39,0.283s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-22 18:15:39,2019-07-22 18:15:39,0.275s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-22 18:15:39,2019-07-22 18:15:40,0.279s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-22 18:15:40,2019-07-22 18:15:40,0.252s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-22 18:15:40,2019-07-22 18:15:40,0.250s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-22 18:15:40,2019-07-22 18:15:40,0.090s,PASSED
delay(2),Firefox 67.0,,2019-07-22 18:15:40,2019-07-22 18:15:42,2.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-22 18:15:42,2019-07-22 18:15:42,0.072s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:42,2019-07-22 18:15:43,1.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-22 18:15:43,2019-07-22 18:15:44,0.278s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:44,2019-07-22 18:15:45,1.003s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-22 18:15:45,2019-07-22 18:15:45,0.424s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:45,2019-07-22 18:15:46,1.003s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-22 18:15:46,2019-07-22 18:15:47,0.405s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:47,2019-07-22 18:15:48,1.001s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-22 18:15:48,2019-07-22 18:15:48,0.649s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:48,2019-07-22 18:15:49,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-22 18:15:49,2019-07-22 18:15:49,0.081s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:49,2019-07-22 18:15:50,1.001s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-22 18:15:50,2019-07-22 18:15:51,0.290s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:51,2019-07-22 18:15:52,1.007s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-22 18:15:52,2019-07-22 18:15:52,0.266s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:52,2019-07-22 18:15:53,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-22 18:15:53,2019-07-22 18:15:53,0.066s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:53,2019-07-22 18:15:54,1.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-22 18:15:54,2019-07-22 18:15:54,0.297s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:54,2019-07-22 18:15:55,1.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CitySelected""))",Firefox 67.0,,2019-07-22 18:15:55,2019-07-22 18:15:56,0.271s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:56,2019-07-22 18:15:57,1.000s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmailInserted""), ""we@qq.com"")",Firefox 67.0,,2019-07-22 18:15:57,2019-07-22 18:15:57,0.078s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:57,2019-07-22 18:15:58,1.004s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/FathernameInserted""), ""dad"")",Firefox 67.0,,2019-07-22 18:15:58,2019-07-22 18:15:58,0.078s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:58,2019-07-22 18:15:59,1.001s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DesignationInserted""), ""qa"")",Firefox 67.0,,2019-07-22 18:15:59,2019-07-22 18:15:59,0.072s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:15:59,2019-07-22 18:16:00,1.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceClick""))",Firefox 67.0,,2019-07-22 18:16:00,2019-07-22 18:16:00,0.267s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:00,2019-07-22 18:16:01,1.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceSelected""))",Firefox 67.0,,2019-07-22 18:16:01,2019-07-22 18:16:01,0.260s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:01,2019-07-22 18:16:02,1.004s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/SourceInserted""), ""source tested"")",Firefox 67.0,,2019-07-22 18:16:02,2019-07-22 18:16:02,0.078s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:02,2019-07-22 18:16:03,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmergencyNameInserted""), ""4578124512"")",Firefox 67.0,,2019-07-22 18:16:03,2019-07-22 18:16:03,0.073s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:03,2019-07-22 18:16:04,1.001s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/RelationInserted""), ""fath"")",Firefox 67.0,,2019-07-22 18:16:04,2019-07-22 18:16:04,0.051s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:04,2019-07-22 18:16:05,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DepartmentSelected""), ""6"", false)",Firefox 67.0,,2019-07-22 18:16:05,2019-07-22 18:16:06,0.308s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:06,2019-07-22 18:16:07,1.001s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/DoctorSelected""), ""3"", false)",Firefox 67.0,,2019-07-22 18:16:07,2019-07-22 18:16:07,0.302s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:07,2019-07-22 18:16:08,1.004s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/NationalitySelected""), ""2"", false)",Firefox 67.0,,2019-07-22 18:16:08,2019-07-22 18:16:08,0.306s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:08,2019-07-22 18:16:09,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmiratesIDInserted""), residenceid, CONTINUE_ON_FAILURE)",Firefox 67.0,,2019-07-22 18:16:09,2019-07-22 18:16:09,0.068s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:09,2019-07-22 18:16:10,1.006s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/OtherIDClick""), ""3"", false)",Firefox 67.0,,2019-07-22 18:16:10,2019-07-22 18:16:11,0.287s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:11,2019-07-22 18:16:12,1.001s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/OtherIDInserted""), ""230232421"")",Firefox 67.0,,2019-07-22 18:16:12,2019-07-22 18:16:12,0.071s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:12,2019-07-22 18:16:13,1.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneClick""))",Firefox 67.0,,2019-07-22 18:16:13,2019-07-22 18:16:13,0.263s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:13,2019-07-22 18:16:14,1.001s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneSelected""))",Firefox 67.0,,2019-07-22 18:16:14,2019-07-22 18:16:14,0.239s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:14,2019-07-22 18:16:15,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/TelephoneInserted""), ""231789512"")",Firefox 67.0,,2019-07-22 18:16:15,2019-07-22 18:16:15,0.051s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:15,2019-07-22 18:16:16,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PostalCodeInserted""), ""235687451"")",Firefox 67.0,,2019-07-22 18:16:16,2019-07-22 18:16:16,0.082s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:16,2019-07-22 18:16:18,1.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MothernameInserted""), ""mom"")",Firefox 67.0,,2019-07-22 18:16:18,2019-07-22 18:16:18,0.076s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmergencyNumInserted""), ""125658748"")",Firefox 67.0,,2019-07-22 18:16:18,2019-07-22 18:16:18,0.081s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:18,2019-07-22 18:16:19,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/RegistrationtypeSelected""), ""Normal"", false)",Firefox 67.0,,2019-07-22 18:16:19,2019-07-22 18:16:19,0.310s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:19,2019-07-22 18:16:20,1.002s,PASSED
"click(findTestObject(""insurance/span_No""))",Firefox 67.0,,2019-07-22 18:16:20,2019-07-22 18:16:20,0.238s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:16:20,2019-07-22 18:16:21,1.005s,PASSED
"setText(findTestObject(""insurance/span_No""), ""Yes"")",Firefox 67.0,,2019-07-22 18:16:21,2019-07-22 18:16:21,0.207s,FAILED
