Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-06 16:41:51,2019-07-06 16:42:35,44.638s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-06 16:41:51,2019-07-06 16:42:33,41.718s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-06 16:41:52,2019-07-06 16:42:00,7.802s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-06 16:42:00,2019-07-06 16:42:00,0.775s,PASSED
delay(5),Firefox 67.0,,2019-07-06 16:42:00,2019-07-06 16:42:05,5.085s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-06 16:42:05,2019-07-06 16:42:06,0.171s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-06 16:42:06,2019-07-06 16:42:06,0.127s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-06 16:42:06,2019-07-06 16:42:08,2.755s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-06 16:42:08,2019-07-06 16:42:09,0.320s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-06 16:42:09,2019-07-06 16:42:09,0.318s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-06 16:42:09,2019-07-06 16:42:14,4.704s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-06 16:42:14,2019-07-06 16:42:16,2.306s,PASSED
delay(3),Firefox 67.0,,2019-07-06 16:42:16,2019-07-06 16:42:19,3.011s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-06 16:42:19,2019-07-06 16:42:22,3.023s,PASSED
delay(3),Firefox 67.0,,2019-07-06 16:42:22,2019-07-06 16:42:25,3.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-06 16:42:25,2019-07-06 16:42:25,0.331s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-06 16:42:25,2019-07-06 16:42:26,0.301s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-06 16:42:26,2019-07-06 16:42:26,0.330s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-06 16:42:26,2019-07-06 16:42:26,0.309s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-06 16:42:26,2019-07-06 16:42:27,0.313s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-06 16:42:27,2019-07-06 16:42:27,0.125s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-06 16:42:27,2019-07-06 16:42:27,0.116s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-06 16:42:27,2019-07-06 16:42:27,0.280s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-06 16:42:27,2019-07-06 16:42:28,0.519s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-06 16:42:28,2019-07-06 16:42:28,0.576s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-06 16:42:28,2019-07-06 16:42:29,0.924s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-06 16:42:29,2019-07-06 16:42:29,0.118s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-06 16:42:29,2019-07-06 16:42:30,0.280s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-06 16:42:30,2019-07-06 16:42:30,0.287s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-06 16:42:30,2019-07-06 16:42:30,0.141s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-06 16:42:30,2019-07-06 16:42:30,0.297s,PASSED
