Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-07 17:34:00,2019-07-07 17:35:04,1m - 4.021s,INCOMPLETE
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-07 17:34:00,2019-07-07 17:35:04,1m - 3.746s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-07 17:34:01,2019-07-07 17:34:08,7.091s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-07 17:34:08,2019-07-07 17:34:08,0.233s,PASSED
delay(5),Firefox 67.0,,2019-07-07 17:34:08,2019-07-07 17:34:13,5.051s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-07 17:34:13,2019-07-07 17:34:13,0.097s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-07 17:34:13,2019-07-07 17:34:13,0.069s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-07 17:34:13,2019-07-07 17:34:16,2.363s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-07 17:34:16,2019-07-07 17:34:16,0.280s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-07 17:34:16,2019-07-07 17:34:16,0.245s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-07 17:34:16,2019-07-07 17:34:20,3.907s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-07 17:34:20,2019-07-07 17:34:22,2.257s,PASSED
delay(3),Firefox 67.0,,2019-07-07 17:34:22,2019-07-07 17:34:25,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-07 17:34:25,2019-07-07 17:34:28,2.476s,PASSED
delay(3),Firefox 67.0,,2019-07-07 17:34:28,2019-07-07 17:34:31,3.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-07 17:34:31,2019-07-07 17:34:31,0.287s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-07 17:34:31,2019-07-07 17:34:31,0.261s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-07 17:34:31,2019-07-07 17:34:32,0.290s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-07 17:34:32,2019-07-07 17:34:32,0.261s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-07 17:34:32,2019-07-07 17:34:32,0.262s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-07 17:34:32,2019-07-07 17:34:32,0.081s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-07 17:34:32,2019-07-07 17:34:32,0.077s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-07 17:34:32,2019-07-07 17:34:33,0.252s,PASSED
