Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-22 17:36:04,2019-07-22 17:37:18,1m - 13.691s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-22 17:36:05,2019-07-22 17:37:16,1m - 11.208s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-22 17:36:05,2019-07-22 17:36:13,7.602s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-22 17:36:13,2019-07-22 17:36:15,2.218s,PASSED
delay(5),Firefox 67.0,,2019-07-22 17:36:15,2019-07-22 17:36:20,5.038s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-22 17:36:20,2019-07-22 17:36:20,0.097s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-22 17:36:20,2019-07-22 17:36:20,0.074s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-22 17:36:20,2019-07-22 17:36:22,1.452s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-22 17:36:22,2019-07-22 17:36:22,0.281s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-22 17:36:22,2019-07-22 17:36:22,0.349s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-22 17:36:22,2019-07-22 17:36:23,1.233s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-22 17:36:23,2019-07-22 17:36:25,1.763s,PASSED
delay(3),Firefox 67.0,,2019-07-22 17:36:25,2019-07-22 17:36:28,3.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-22 17:36:28,2019-07-22 17:36:29,1.182s,PASSED
delay(3),Firefox 67.0,,2019-07-22 17:36:29,2019-07-22 17:36:32,3.008s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-22 17:36:32,2019-07-22 17:36:33,0.299s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-22 17:36:33,2019-07-22 17:36:33,0.265s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-22 17:36:33,2019-07-22 17:36:33,0.285s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-22 17:36:33,2019-07-22 17:36:33,0.279s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-22 17:36:33,2019-07-22 17:36:34,0.262s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-22 17:36:34,2019-07-22 17:36:34,0.102s,PASSED
delay(2),Firefox 67.0,,2019-07-22 17:36:34,2019-07-22 17:36:36,2.002s,PASSED
