Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-25 16:13:01,2019-07-25 16:14:09,1m - 8.116s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-25 16:13:01,2019-07-25 16:14:07,1m - 5.670s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-25 16:13:01,2019-07-25 16:13:09,7.318s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-25 16:13:09,2019-07-25 16:13:09,0.305s,PASSED
delay(5),Firefox 67.0,,2019-07-25 16:13:09,2019-07-25 16:13:14,5.062s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-25 16:13:14,2019-07-25 16:13:14,0.093s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-25 16:13:14,2019-07-25 16:13:14,0.059s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-25 16:13:14,2019-07-25 16:13:15,0.600s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-25 16:13:15,2019-07-25 16:13:15,0.268s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-25 16:13:15,2019-07-25 16:13:15,0.256s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-25 16:13:15,2019-07-25 16:13:16,0.653s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-25 16:13:16,2019-07-25 16:13:17,0.974s,PASSED
delay(3),Firefox 67.0,,2019-07-25 16:13:17,2019-07-25 16:13:20,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-25 16:13:20,2019-07-25 16:13:21,0.920s,PASSED
delay(3),Firefox 67.0,,2019-07-25 16:13:21,2019-07-25 16:13:24,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-25 16:13:24,2019-07-25 16:13:24,0.262s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-25 16:13:24,2019-07-25 16:13:25,0.258s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-25 16:13:25,2019-07-25 16:13:25,0.272s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-25 16:13:25,2019-07-25 16:13:25,0.288s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-25 16:13:25,2019-07-25 16:13:25,0.259s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-25 16:13:25,2019-07-25 16:13:25,0.075s,PASSED
delay(2),Firefox 67.0,,2019-07-25 16:13:25,2019-07-25 16:13:27,2.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-25 16:13:27,2019-07-25 16:13:28,0.074s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:13:28,2019-07-25 16:13:29,1.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-25 16:13:29,2019-07-25 16:13:29,0.300s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:13:29,2019-07-25 16:13:30,1.004s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-25 16:13:30,2019-07-25 16:13:30,0.391s,PASSED
delay(1),Firefox 67.0,,2019-07-25 16:13:30,2019-07-25 16:13:31,1.003s,PASSED
