Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-04 12:52:48,2019-07-04 12:53:54,1m - 6.225s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-04 12:52:48,2019-07-04 12:53:53,1m - 4.074s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-04 12:52:49,2019-07-04 12:52:56,6.798s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-04 12:52:56,2019-07-04 12:52:56,0.524s,PASSED
delay(5),Firefox 67.0,,2019-07-04 12:52:56,2019-07-04 12:53:01,5.033s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-04 12:53:01,2019-07-04 12:53:02,0.142s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-04 12:53:02,2019-07-04 12:53:02,0.056s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-04 12:53:02,2019-07-04 12:53:02,0.624s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-04 12:53:02,2019-07-04 12:53:03,0.272s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-04 12:53:03,2019-07-04 12:53:03,0.286s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-04 12:53:03,2019-07-04 12:53:04,0.691s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-04 12:53:04,2019-07-04 12:53:05,1.631s,PASSED
delay(3),Firefox 67.0,,2019-07-04 12:53:05,2019-07-04 12:53:08,3.007s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-04 12:53:08,2019-07-04 12:53:09,1.061s,PASSED
delay(3),Firefox 67.0,,2019-07-04 12:53:09,2019-07-04 12:53:12,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-04 12:53:12,2019-07-04 12:53:13,0.297s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-04 12:53:13,2019-07-04 12:53:13,0.285s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-04 12:53:13,2019-07-04 12:53:13,0.255s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-04 12:53:13,2019-07-04 12:53:13,0.260s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-04 12:53:13,2019-07-04 12:53:14,0.246s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-04 12:53:14,2019-07-04 12:53:14,0.067s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-04 12:53:14,2019-07-04 12:53:14,0.071s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-04 12:53:14,2019-07-04 12:53:14,0.275s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-04 12:53:14,2019-07-04 12:53:14,0.411s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-04 12:53:14,2019-07-04 12:53:15,0.426s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-04 12:53:15,2019-07-04 12:53:15,0.599s,PASSED
