Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-22 16:26:39,2019-07-22 16:29:36,2m - 57.479s,PASSED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-22 16:26:39,2019-07-22 16:29:36,2m - 57.066s,PASSED
"openBrowser("""")",Firefox 67.0,,2019-07-22 16:26:40,2019-07-22 16:27:09,29.424s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-22 16:27:09,2019-07-22 16:27:17,7.915s,PASSED
delay(5),Firefox 67.0,,2019-07-22 16:27:17,2019-07-22 16:27:22,5.042s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-22 16:27:22,2019-07-22 16:27:22,0.109s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-22 16:27:22,2019-07-22 16:27:22,0.063s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-22 16:27:22,2019-07-22 16:27:24,1.365s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-22 16:27:24,2019-07-22 16:27:24,0.310s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-22 16:27:24,2019-07-22 16:27:24,0.252s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-22 16:27:24,2019-07-22 16:27:26,2.285s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-22 16:27:26,2019-07-22 16:27:28,1.725s,PASSED
delay(3),Firefox 67.0,,2019-07-22 16:27:28,2019-07-22 16:27:31,3.006s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-22 16:27:31,2019-07-22 16:27:32,1.244s,PASSED
delay(3),Firefox 67.0,,2019-07-22 16:27:32,2019-07-22 16:27:35,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-22 16:27:35,2019-07-22 16:27:36,0.276s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-22 16:27:36,2019-07-22 16:27:36,0.253s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-22 16:27:36,2019-07-22 16:27:36,0.254s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-22 16:27:36,2019-07-22 16:27:37,0.279s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-22 16:27:37,2019-07-22 16:27:37,0.306s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-22 16:27:37,2019-07-22 16:27:37,0.102s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:37,2019-07-22 16:27:39,2.003s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-22 16:27:39,2019-07-22 16:27:39,0.063s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:39,2019-07-22 16:27:41,2.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-22 16:27:41,2019-07-22 16:27:41,0.255s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:41,2019-07-22 16:27:43,2.003s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-22 16:27:43,2019-07-22 16:27:44,0.414s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:44,2019-07-22 16:27:46,2.003s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-22 16:27:46,2019-07-22 16:27:46,0.399s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:46,2019-07-22 16:27:48,2.005s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-22 16:27:48,2019-07-22 16:27:49,0.671s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:49,2019-07-22 16:27:51,2.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-22 16:27:51,2019-07-22 16:27:51,0.103s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:51,2019-07-22 16:27:53,2.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-22 16:27:53,2019-07-22 16:27:53,0.266s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:53,2019-07-22 16:27:55,2.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-22 16:27:55,2019-07-22 16:27:55,0.276s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:55,2019-07-22 16:27:57,2.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-22 16:27:57,2019-07-22 16:27:58,0.076s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:27:58,2019-07-22 16:28:00,2.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-22 16:28:00,2019-07-22 16:28:00,0.313s,PASSED
delay(2),Firefox 67.0,,2019-07-22 16:28:00,2019-07-22 16:28:02,2.006s,PASSED
