Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-22 18:23:40,2019-07-22 18:24:46,1m - 6.868s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-22 18:23:40,2019-07-22 18:24:45,1m - 4.979s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-22 18:23:40,2019-07-22 18:23:47,6.250s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-22 18:23:47,2019-07-22 18:23:47,0.476s,PASSED
delay(5),Firefox 67.0,,2019-07-22 18:23:47,2019-07-22 18:23:52,5.037s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-22 18:23:52,2019-07-22 18:23:52,0.106s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-22 18:23:52,2019-07-22 18:23:52,0.082s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-22 18:23:52,2019-07-22 18:23:53,0.590s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-22 18:23:53,2019-07-22 18:23:53,0.303s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-22 18:23:53,2019-07-22 18:23:53,0.270s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-22 18:23:53,2019-07-22 18:23:54,0.904s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-22 18:23:54,2019-07-22 18:23:55,1.047s,PASSED
delay(3),Firefox 67.0,,2019-07-22 18:23:55,2019-07-22 18:23:58,3.006s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-22 18:23:58,2019-07-22 18:23:59,0.905s,PASSED
delay(3),Firefox 67.0,,2019-07-22 18:23:59,2019-07-22 18:24:02,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-22 18:24:02,2019-07-22 18:24:03,0.264s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-22 18:24:03,2019-07-22 18:24:03,0.298s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-22 18:24:03,2019-07-22 18:24:03,0.257s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-22 18:24:03,2019-07-22 18:24:03,0.275s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-22 18:24:03,2019-07-22 18:24:04,0.257s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-22 18:24:04,2019-07-22 18:24:04,0.077s,PASSED
delay(2),Firefox 67.0,,2019-07-22 18:24:04,2019-07-22 18:24:06,2.005s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-22 18:24:06,2019-07-22 18:24:06,0.085s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:06,2019-07-22 18:24:07,1.004s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-22 18:24:07,2019-07-22 18:24:07,0.266s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:07,2019-07-22 18:24:08,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-22 18:24:08,2019-07-22 18:24:08,0.421s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:08,2019-07-22 18:24:09,1.004s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-22 18:24:09,2019-07-22 18:24:10,0.387s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:10,2019-07-22 18:24:11,1.002s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-22 18:24:11,2019-07-22 18:24:12,0.660s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:12,2019-07-22 18:24:13,1.002s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-22 18:24:13,2019-07-22 18:24:13,0.082s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:13,2019-07-22 18:24:14,1.002s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-22 18:24:14,2019-07-22 18:24:14,0.272s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:14,2019-07-22 18:24:15,1.006s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-22 18:24:15,2019-07-22 18:24:15,0.257s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:15,2019-07-22 18:24:16,1.005s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-22 18:24:16,2019-07-22 18:24:16,0.075s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:16,2019-07-22 18:24:17,1.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-22 18:24:17,2019-07-22 18:24:17,0.275s,PASSED
delay(1),Firefox 67.0,,2019-07-22 18:24:17,2019-07-22 18:24:18,1.004s,PASSED
