Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-07 13:30:41,2019-07-07 13:31:57,1m - 16.091s,INCOMPLETE
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-07 13:30:42,2019-07-07 13:31:57,1m - 15.907s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-07 13:30:42,2019-07-07 13:30:48,5.807s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/"")",Firefox 67.0,,2019-07-07 13:30:48,2019-07-07 13:30:49,0.839s,PASSED
delay(5),Firefox 67.0,,2019-07-07 13:30:49,2019-07-07 13:30:54,5.033s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-07 13:30:54,2019-07-07 13:30:54,0.091s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-07 13:30:54,2019-07-07 13:30:54,0.053s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-07 13:30:54,2019-07-07 13:30:56,2.673s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-07 13:30:56,2019-07-07 13:30:57,0.284s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-07 13:30:57,2019-07-07 13:30:57,0.265s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-07 13:30:57,2019-07-07 13:31:01,4.317s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-07 13:31:01,2019-07-07 13:31:04,2.387s,PASSED
delay(3),Firefox 67.0,,2019-07-07 13:31:04,2019-07-07 13:31:07,3.007s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-07 13:31:07,2019-07-07 13:31:09,2.533s,PASSED
delay(3),Firefox 67.0,,2019-07-07 13:31:09,2019-07-07 13:31:12,3.003s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-07 13:31:12,2019-07-07 13:31:13,0.271s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-07 13:31:13,2019-07-07 13:31:13,0.256s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-07 13:31:13,2019-07-07 13:31:13,0.264s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelected""))",Firefox 67.0,,2019-07-07 13:31:13,2019-07-07 13:31:13,0.274s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/AlreadyGenerated""))",Firefox 67.0,,2019-07-07 13:31:13,2019-07-07 13:31:14,0.258s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/PatientName""), patientname)",Firefox 67.0,,2019-07-07 13:31:14,2019-07-07 13:31:14,0.068s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/DOB""), ""11111985"")",Firefox 67.0,,2019-07-07 13:31:14,2019-07-07 13:31:14,0.076s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderClick""))",Firefox 67.0,,2019-07-07 13:31:14,2019-07-07 13:31:14,0.264s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/GenderSelected""), ""Male"", true)",Firefox 67.0,,2019-07-07 13:31:14,2019-07-07 13:31:14,0.356s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/VisaTypeSelected""), ""resident"", true)",Firefox 67.0,,2019-07-07 13:31:14,2019-07-07 13:31:15,0.353s,PASSED
"selectOptionByValue(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile1Ext""), ""97155"", true)",Firefox 67.0,,2019-07-07 13:31:15,2019-07-07 13:31:15,0.542s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/MobilenumInserted""), mobile)",Firefox 67.0,,2019-07-07 13:31:15,2019-07-07 13:31:15,0.036s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtClick""))",Firefox 67.0,,2019-07-07 13:31:15,2019-07-07 13:31:16,0.268s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2ExtSelected""))",Firefox 67.0,,2019-07-07 13:31:16,2019-07-07 13:31:16,0.285s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/Mobile2Inserted""), ""5841201214"")",Firefox 67.0,,2019-07-07 13:31:16,2019-07-07 13:31:16,0.079s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CityClick""))",Firefox 67.0,,2019-07-07 13:31:16,2019-07-07 13:31:16,0.277s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/CitySelected""))",Firefox 67.0,,2019-07-07 13:31:16,2019-07-07 13:31:16,0.261s,PASSED
"setText(findTestObject(""cashregister/Page_eClinicUserAdministrator/EmailInserted""), ""we@qq.com"")",Firefox 67.0,,2019-07-07 13:31:16,2019-07-07 13:31:17,0.057s,PASSED
