Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
insregistration,Firefox 67.0,,2019-07-23 11:47:35,2019-07-23 11:49:00,1m - 24.884s,FAILED
,,,,,,
Test Cases/insregistration,Firefox 67.0,,2019-07-23 11:47:35,2019-07-23 11:48:58,1m - 22.675s,FAILED
"openBrowser("""")",Firefox 67.0,,2019-07-23 11:47:36,2019-07-23 11:47:48,11.757s,PASSED
"navigateToUrl(""http://localhost:8090/eclinic/index.jsp"")",Firefox 67.0,,2019-07-23 11:47:48,2019-07-23 11:47:51,3.111s,PASSED
delay(5),Firefox 67.0,,2019-07-23 11:47:51,2019-07-23 11:47:56,5.046s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_name""), username)",Firefox 67.0,,2019-07-23 11:47:56,2019-07-23 11:47:56,0.244s,PASSED
"setText(findTestObject(""Components/logins/input_MEDAS HIS_user_password""), password)",Firefox 67.0,,2019-07-23 11:47:56,2019-07-23 11:47:56,0.096s,PASSED
"click(findTestObject(""Components/Buttons/login""))",Firefox 67.0,,2019-07-23 11:47:56,2019-07-23 11:48:00,4.064s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/officeselection""))",Firefox 67.0,,2019-07-23 11:48:00,2019-07-23 11:48:01,0.310s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/selectoffice""))",Firefox 67.0,,2019-07-23 11:48:01,2019-07-23 11:48:01,0.272s,PASSED
"click(findTestObject(""Components/Buttons/go""))",Firefox 67.0,,2019-07-23 11:48:01,2019-07-23 11:48:04,2.818s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/Frontdesktab""))",Firefox 67.0,,2019-07-23 11:48:04,2019-07-23 11:48:06,2.016s,PASSED
delay(3),Firefox 67.0,,2019-07-23 11:48:06,2019-07-23 11:48:09,3.006s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/registrationTab""))",Firefox 67.0,,2019-07-23 11:48:09,2019-07-23 11:48:12,3.150s,PASSED
delay(3),Firefox 67.0,,2019-07-23 11:48:12,2019-07-23 11:48:15,3.005s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelectionClick""))",Firefox 67.0,,2019-07-23 11:48:15,2019-07-23 11:48:15,0.264s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ReferralSelected""))",Firefox 67.0,,2019-07-23 11:48:15,2019-07-23 11:48:15,0.304s,PASSED
"click(findTestObject(""cashregister/Page_eClinicUserAdministrator/ConsultationSelectionClick""))",Firefox 67.0,,2019-07-23 11:48:15,2019-07-23 11:48:16,0.330s,PASSED
